1276056208	20251124	202511	2025	2025.8877	GBRGOV	WELSH	GBR					GOV			GOV	GOVERNMENT						GOV			1	036	036	03	1	4.0	5	1	5	-4.89296636085627	0								0								0								20251125120000	https://www.localgov.co.uk/WLGA-Provisional-funding-settlement-does-not-come-close/63497
1276056209	20251124	202511	2025	2025.8877	GOV	GOVERNMENT						GOV			GBRGOV	WELSH	GBR					GOV			1	036	036	03	1	4.0	5	1	5	-4.89296636085627	0								0								0								20251125120000	https://www.localgov.co.uk/WLGA-Provisional-funding-settlement-does-not-come-close/63497
1276056210	20251125	202511	2025	2025.8904											AFG	KABUL	AFG								1	020	020	02	1	3.0	3	1	3	-8.69565217391302	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Islamabad, Islamabad, Pakistan	PK	PK08	23674	33.7	73.1667	-2762812	20251125120000	https://www.indiatvnews.com/news/world/afghanistan-warns-of-response-at-proper-time-after-pakistani-strikes-kill-10-in-eastern-provinces-2025-11-25-1019003
1276056211	20251125	202511	2025	2025.8904											AFG	AFGHANISTAN	AFG								0	063	063	06	2	7.4	10	1	10	-16.4429530201342	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20251125120000	https://www.khaama.com/islamabad-police-accused-of-violence-against-afghan-refugees/
1276056212	20251125	202511	2025	2025.8904											AFG	AFGHAN	AFG								0	130	130	13	3	-4.4	1	1	1	-13.7809187279152	0								1	Afghanistan	AF	AF		33	66	AF	4	Haji Camp, Sindh, Pakistan	PK	PK05	40395	24.8685	67.0076	10525757	20251125120000	https://www.khaama.com/islamabad-police-detain-afghan-journalist-amid-intensified-crackdown-on-refugees/
1276056213	20251125	202511	2025	2025.8904											AFG	AFGHAN	AFG								0	130	130	13	3	-4.4	1	1	1	-13.7809187279152	0								1	Afghanistan	AF	AF		33	66	AF	1	Afghanistan	AF	AF		33	66	AF	20251125120000	https://www.khaama.com/islamabad-police-detain-afghan-journalist-amid-intensified-crackdown-on-refugees/
1276056214	20251125	202511	2025	2025.8904											AGO	ANGOLA	AGO								1	043	043	04	1	2.8	5	1	4	0.72273324572931	0								4	Congo River, Angola (general), Angola	AO	AO00	18585	-6.07746	12.4256	-2863308	4	Congo River, Angola (general), Angola	AO	AO00	18585	-6.07746	12.4256	-2863308	20251125120000	https://www.finanznachrichten.de/nachrichten-2025-11/67067622-ivanhoe-mines-ltd-ivanhoe-mines-announces-completion-of-hydropower-ramp-up-of-178-megawatt-turbine-5-at-inga-ii-296.htm
1276056215	20251125	202511	2025	2025.8904											AUS	AUSTRALIA	AUS								0	042	042	04	1	1.9	2	1	2	-3.87766247951939	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20251125120000	https://www.atvtoday.co.uk/271403-soaps/
1276056216	20251125	202511	2025	2025.8904											AUS	AUSTRALIA	AUS								0	043	043	04	1	2.8	2	1	2	-3.87766247951939	0								4	Mcqueens, Western Australia, Australia	AS	AS08	5490	-29.6249	115.226	11459636	4	Mcqueens, Western Australia, Australia	AS	AS08	5490	-29.6249	115.226	11459636	20251125120000	https://www.atvtoday.co.uk/271403-soaps/
1276056217	20251125	202511	2025	2025.8904											AZE	AZERBAIJAN	AZE								1	010	010	01	1	0.0	2	1	2	1.21212121212121	0								4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	20251125120000	https://www.trend.az/azerbaijan/society/4121919.html
1276056218	20251125	202511	2025	2025.8904											AZECVL	AZERBAIJAN	AZE					CVL			1	042	042	04	1	1.9	4	1	4	1.21212121212121	0								4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	4	Khojaly, Xocali, Azerbaijan	AJ	AJ64	488	39.913	46.7903	-2707002	20251125120000	https://www.trend.az/azerbaijan/society/4121919.html
1276056219	20251125	202511	2025	2025.8904											BHS	BAHAMA	BHS								1	112	112	11	3	-2.0	2	1	2	-9.27835051546393	0								5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	20251125120000	https://www.newsday.com/long-island/politics/nassau-ice-immigration-np5e4fje
1276056220	20251125	202511	2025	2025.8904											BHS	BAHAMA	BHS								0	112	112	11	3	-2.0	4	1	2	-9.27835051546393	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20251125120000	https://www.newsday.com/long-island/politics/nassau-ice-immigration-np5e4fje
1276056221	20251125	202511	2025	2025.8904											BHS	NASSAU	BHS								0	173	173	17	4	-5.0	3	1	3	-9.27835051546393	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20251125120000	https://www.newsday.com/long-island/politics/nassau-ice-immigration-np5e4fje
1276056222	20251125	202511	2025	2025.8904											BHS	BAHAMA	BHS								0	173	173	17	4	-5.0	2	1	2	-9.27835051546393	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20251125120000	https://www.newsday.com/long-island/politics/nassau-ice-immigration-np5e4fje
1276056223	20251125	202511	2025	2025.8904											BHSCOP	NASSAU	BHS					COP			1	112	112	11	3	-2.0	1	1	1	-9.27835051546393	0								5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	5	Long Island, Long Island, Bahamas, The	BF	BF15	5747	23.2167	-75.1117	-1543651	20251125120000	https://www.newsday.com/long-island/politics/nassau-ice-immigration-np5e4fje
1276056224	20251125	202511	2025	2025.8904											BHSCOP	NASSAU	BHS					COP			0	112	112	11	3	-2.0	1	1	1	-9.27835051546393	0								4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	4	Nassau, New Providence, Bahamas, The	BF	BF23	5747	25.0833	-77.35	-1543832	20251125120000	https://www.newsday.com/long-island/politics/nassau-ice-immigration-np5e4fje
1276056225	20251125	202511	2025	2025.8904											BHSGOVDEV	MELANIE GRIFFIN	BHS					GOV	DEV		1	084	084	08	2	7.0	6	1	6	2.29885057471264	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20251125120000	https://www.clickorlando.com/news/politics/2025/11/25/florida-gov-desantis-holds-news-conference-at-big-dog-ranch-rescue/
